"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyRelativeHumidity","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindSpeed"
"USW00023055","2019-08-15T23:51:00","FM-15","343","49","76","0.00","39.0","60","270.0","7"
"USW00023055","2019-08-16T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-16T00:51:00","FM-15","343","50","75","0.00","41.0","60","280.0","8"
"USW00023055","2019-08-16T01:51:00","FM-15","343","50","74","0.00","43.0","60","250.0","10"
"USW00023055","2019-08-16T02:51:00","FM-15","343","50","73","0.00","44.0","59","230.0","11"
"USW00023055","2019-08-16T03:51:00","FM-15","343","51","71","0.00","49.0","59","220.0","8"
"USW00023055","2019-08-16T04:51:00","FM-15","343","51","72","0.00","48.0","59","240.0","10"
"USW00023055","2019-08-16T05:51:00","FM-15","343","52","69","0.00","55.0","59","230.0","8"
"USW00023055","2019-08-16T06:51:00","FM-15","343","52","69","0.00","55.0","59","240.0","11"
"USW00023055","2019-08-16T07:51:00","FM-15","343","52","70","0.00","53.0","59","250.0","14"
"USW00023055","2019-08-16T08:51:00","FM-15","343","53","74","0.00","48.0","61","240.0","16"
"USW00023055","2019-08-16T09:51:00","FM-15","343","53","80","0.00","39.0","63","250.0","15"
"USW00023055","2019-08-16T10:51:00","FM-15","343","52","85","0.00","32.0","64","250.0","18"
"USW00023055","2019-08-16T11:51:00","FM-15","343","50","89","0.00","26.0","64","230.0","22"
"USW00023055","2019-08-16T12:51:00","FM-15","343","51","92","0.00","25.0","66","240.0","21"
"USW00023055","2019-08-16T13:51:00","FM-15","343","49","92","0.00","23.0","65","240.0","21"
"USW00023055","2019-08-16T14:51:00","FM-15","343","48","94","0.00","21.0","65","260.0","13"
"USW00023055","2019-08-16T15:51:00","FM-15","343","46","95","0.00","19.0","64","250.0","18"
"USW00023055","2019-08-16T16:51:00","FM-15","343","47","93","0.00","21.0","64","250.0","17"
"USW00023055","2019-08-16T17:25:00","FM-16","343","47","90",,"23.0","63","270.0","13"
"USW00023055","2019-08-16T17:51:00","FM-15","343","48","88","0.00","25.0","63","260.0","16"
"USW00023055","2019-08-16T18:51:00","FM-15","343","48","86","0.00","27.0","63","240.0","10"
"USW00023055","2019-08-16T19:49:00","FM-16","343","52","79",,"39.0","62","190.0","20"
"USW00023055","2019-08-16T19:51:00","FM-15","343","52","78","0.00","40.0","62","190.0","20"
"USW00023055","2019-08-16T20:51:00","FM-15","343","53","75","0.00","46.0","61","220.0","18"
"USW00023055","2019-08-16T21:51:00","FM-15","343","51","76","0.00","42.0","61","210.0","17"
"USW00023055","2019-08-16T22:51:00","FM-15","343","51","75","0.00","43.0","60","240.0","11"
"USW00023055","2019-08-16T23:51:00","FM-15","343","51","75","0.00","43.0","60","250.0","13"
"USW00023055","2019-08-17T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-17T00:51:00","FM-15","343","50","75","0.00","41.0","60","250.0","17"
"USW00023055","2019-08-17T01:51:00","FM-15","343","50","76","0.00","40.0","60","250.0","20"
"USW00023055","2019-08-17T02:51:00","FM-15","343","50","75","0.00","41.0","60","250.0","16"
"USW00023055","2019-08-17T03:51:00","FM-15","343","49","74","0.00","41.0","59","250.0","17"
"USW00023055","2019-08-17T04:51:00","FM-15","343","50","72","0.00","46.0","59","240.0","15"
"USW00023055","2019-08-17T05:51:00","FM-15","343","50","72","0.00","46.0","59","250.0","15"
"USW00023055","2019-08-17T06:51:00","FM-15","343","50","72","0.00","46.0","59","250.0","16"
"USW00023055","2019-08-17T07:51:00","FM-15","343","51","74","0.00","45.0","60","230.0","15"
"USW00023055","2019-08-17T08:51:00","FM-15","343","52","78","0.00","40.0","62","240.0","23"
"USW00023055","2019-08-17T09:51:00","FM-15","343","52","82","0.00","35.0","63","240.0","22"
"USW00023055","2019-08-17T10:51:00","FM-15","343","50","84","0.00","31.0","63","240.0","21"
"USW00023055","2019-08-17T11:51:00","FM-15","343","49","84","0.00","30.0","62","240.0","21"
"USW00023055","2019-08-17T12:51:00","FM-15","343","46","92","0.00","21.0","63","250.0","23"
"USW00023055","2019-08-17T13:51:00","FM-15","343","43","92","0.00","18.0","62","240.0","16"
"USW00023055","2019-08-17T14:51:00","FM-15","343","42","96","0.00","15.0","63","240.0","22"
"USW00023055","2019-08-17T15:51:00","FM-15","343","39","96","0.00","14.0","62","230.0","14"
"USW00023055","2019-08-17T16:51:00","FM-15","343","38","94","0.00","14.0","61","240.0","18"
"USW00023055","2019-08-17T17:51:00","FM-15","343","39","94","0.00","15.0","62","250.0","14"
"USW00023055","2019-08-17T18:51:00","FM-15","343","39","91","0.00","16.0","61","240.0","15"
"USW00023055","2019-08-17T19:51:00","FM-15","343","38","86","0.00","18.0","59","240.0","9"
"USW00023055","2019-08-17T20:51:00","FM-15","343","39","85","0.00","20.0","59","240.0","9"
"USW00023055","2019-08-17T21:51:00","FM-15","343","45","82","0.00","27.0","60","220.0","9"
"USW00023055","2019-08-17T22:51:00","FM-15","343","45","81","0.00","28.0","60","230.0","10"
"USW00023055","2019-08-17T23:51:00","FM-15","343","46","78","0.00","32.0","59","240.0","10"
"USW00023055","2019-08-18T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-18T00:51:00","FM-15","343","47","77","0.00","35.0","59","240.0","11"
"USW00023055","2019-08-18T01:51:00","FM-15","343","48","77","0.00","36.0","60","230.0","13"
"USW00023055","2019-08-18T02:51:00","FM-15","343","46","76","0.00","35.0","58","240.0","11"
"USW00023055","2019-08-18T03:51:00","FM-15","343","46","74","0.00","37.0","58","230.0","11"
"USW00023055","2019-08-18T04:51:00","FM-15","343","43","74","0.00","33.0","56","200.0","13"
"USW00023055","2019-08-18T05:51:00","FM-15","343","41","73","0.00","32.0","55","220.0","11"
"USW00023055","2019-08-18T06:51:00","FM-15","343","42","73","0.00","33.0","56","230.0","11"
"USW00023055","2019-08-18T07:51:00","FM-15","343","41","73","0.00","32.0","55","250.0","13"
"USW00023055","2019-08-18T08:51:00","FM-15","343","43","77","0.00","30.0","57","240.0","18"
"USW00023055","2019-08-18T09:51:00","FM-15","343","41","81","0.00","24.0","58","240.0","21"
"USW00023055","2019-08-18T10:51:00","FM-15","343","40","85","0.00","20.0","59","250.0","21"
"USW00023055","2019-08-18T11:51:00","FM-15","343","37","91","0.00","15.0","60","250.0","22"
"USW00023055","2019-08-18T12:51:00","FM-15","343","36","95","0.00","13.0","61","250.0","24"
"USW00023055","2019-08-18T13:51:00","FM-15","343","35","97","0.00","11.0","61","VRB","20"
"USW00023055","2019-08-18T14:51:00","FM-15","343","34","92","0.00","13.0","59","270.0","17"
"USW00023055","2019-08-18T15:51:00","FM-15","343","38","96","0.00","13.0","62","260.0","17"
"USW00023055","2019-08-18T16:51:00","FM-15","343","38","95","0.00","14.0","62","240.0","22"
"USW00023055","2019-08-18T17:51:00","FM-15","343","38","93","0.00","14.0","61","250.0","16"
"USW00023055","2019-08-18T18:51:00","FM-15","343","38","89","0.00","16.0","60","240.0","11"
"USW00023055","2019-08-18T19:51:00","FM-15","343","40","87","0.00","19.0","60","250.0","11"
"USW00023055","2019-08-18T20:51:00","FM-15","343","40","85","0.00","20.0","59","240.0","9"
"USW00023055","2019-08-18T21:51:00","FM-15","343","40","84","T","21.0","59","230.0","9"
"USW00023055","2019-08-18T22:51:00","FM-15","343","47","81","0.00","30.0","60","330.0","10"
"USW00023055","2019-08-18T23:51:00","FM-15","343","44","82","0.00","26.0","60","190.0","5"
"USW00023055","2019-08-19T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-19T00:51:00","FM-15","343","42","81","0.00","25.0","58","240.0","9"
"USW00023055","2019-08-19T01:51:00","FM-15","343","42","80","0.00","26.0","58","230.0","10"
"USW00023055","2019-08-19T02:51:00","FM-15","343","42","79","0.00","27.0","58","250.0","15"
"USW00023055","2019-08-19T03:51:00","FM-15","343","45","78","0.00","31.0","59","240.0","10"
"USW00023055","2019-08-19T04:51:00","FM-15","343","48","78","0.00","35.0","60","230.0","8"
"USW00023055","2019-08-19T05:51:00","FM-15","343","49","76","0.00","39.0","60","250.0","13"
"USW00023055","2019-08-19T06:51:00","FM-15","343","50","77","0.00","39.0","61","250.0","13"
"USW00023055","2019-08-19T07:51:00","FM-15","343","51","77","T","40.0","61","240.0","13"
"USW00023055","2019-08-19T08:35:00","FM-16","343","53","75","T","46.0","61","230.0","9"
"USW00023055","2019-08-19T08:51:00","FM-15","343","52","77","0.00","42.0","62","240.0","8"
"USW00023055","2019-08-19T09:51:00","FM-15","343","50","84","0.00","31.0","63","250.0","13"
"USW00023055","2019-08-19T10:51:00","FM-15","343","51","82","0.00","34.0","63","240.0","15"
"USW00023055","2019-08-19T11:51:00","FM-15","343","50","87","0.00","28.0","64","250.0","14"
"USW00023055","2019-08-19T12:51:00","FM-15","343","45","89","0.00","22.0","62","230.0","11"
"USW00023055","2019-08-19T13:51:00","FM-15","343","44","92","0.00","19.0","63","VRB","11"
"USW00023055","2019-08-19T14:51:00","FM-15","343","43","90","0.00","19.0","62","100.0","14"
"USW00023055","2019-08-19T15:51:00","FM-15","343","44","91","0.00","20.0","62","80.0","11"
"USW00023055","2019-08-19T16:49:00","FM-16","343","48","88",,"25.0","63","150.0","15"
"USW00023055","2019-08-19T16:51:00","FM-15","343","48","86","0.00","27.0","63","150.0","20"
"USW00023055","2019-08-19T16:58:00","FM-16","343","48","85",,"28.0","62","160.0","22"
"USW00023055","2019-08-19T17:51:00","FM-15","343",,,"0.00",,,,
"USW00023055","2019-08-19T18:51:00","FM-15","343",,,"0.00",,,,
"USW00023055","2019-08-19T19:51:00","FM-15","343",,,"0.00",,,,
"USW00023055","2019-08-19T20:51:00","FM-15","343",,,"0.00",,,,
"USW00023055","2019-08-19T21:51:00","FM-15","343",,,"0.00",,,,
"USW00023055","2019-08-19T22:51:00","FM-15","343","52","78","0.00","40.0","62","70.0","26"
"USW00023055","2019-08-19T23:51:00","FM-15","343","50","76","0.00","40.0","60","60.0","25"
"USW00023055","2019-08-20T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-20T00:51:00","FM-15","343","48","75","0.00","39.0","59","60.0","29"
"USW00023055","2019-08-20T01:51:00","FM-15","343","49","73","0.00","43.0","59","40.0","28"
"USW00023055","2019-08-20T02:51:00","FM-15","343","52","73","0.00","48.0","60","40.0","25"
"USW00023055","2019-08-20T03:51:00","FM-15","343","52","71","0.00","51.0","60","60.0","21"
"USW00023055","2019-08-20T04:51:00","FM-15","343","53","70","0.00","55.0","60","50.0","17"
"USW00023055","2019-08-20T05:51:00","FM-15","343","53","68","0.00","59.0","59","50.0","20"
"USW00023055","2019-08-20T06:51:00","FM-15","343","54","69","0.00","59.0","60","60.0","18"
"USW00023055","2019-08-20T07:51:00","FM-15","343","55","72","0.00","55.0","62","50.0","9"
"USW00023055","2019-08-20T08:51:00","FM-15","343","56","77","0.00","48.0","64",,"0"
"USW00023055","2019-08-20T09:51:00","FM-15","343","57","81","0.00","44.0","65","190.0","7"
"USW00023055","2019-08-20T10:51:00","FM-15","343","56","84","0.00","38.0","66","200.0","6"
"USW00023055","2019-08-20T11:51:00","FM-15","343","54","88","0.00","31.0","66","110.0","9"
"USW00023055","2019-08-20T12:51:00","FM-15","343","51","88","0.00","28.0","65","80.0","13"
"USW00023055","2019-08-20T13:51:00","FM-15","343","49","89","0.00","25.0","64","100.0","11"
"USW00023055","2019-08-20T14:51:00","FM-15","343","43","87","0.00","21.0","61","80.0","10"
"USW00023055","2019-08-20T15:51:00","FM-15","343","46","91","0.00","21.0","63",,"6"
"USW00023055","2019-08-20T16:51:00","FM-15","343","40","90","0.00","17.0","61","70.0","23"
"USW00023055","2019-08-20T17:51:00","FM-15","343","39","87","0.00","18.0","59","70.0","25"
"USW00023055","2019-08-20T18:51:00","FM-15","343","42","84","0.00","23.0","59","70.0","25"
"USW00023055","2019-08-20T19:51:00","FM-15","343","46","82","0.00","28.0","60","70.0","28"
"USW00023055","2019-08-20T20:51:00","FM-15","343","47","80","0.00","31.0","60","80.0","24"
"USW00023055","2019-08-20T21:51:00","FM-15","343","49","77","0.00","37.0","60","90.0","21"
"USW00023055","2019-08-20T22:51:00","FM-15","343","50","75","0.00","41.0","60","50.0","18"
"USW00023055","2019-08-20T23:51:00","FM-15","343","50","74","0.00","43.0","60","60.0","16"
"USW00023055","2019-08-21T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-21T00:51:00","FM-15","343","51","73","0.00","46.0","60","60.0","17"
"USW00023055","2019-08-21T01:51:00","FM-15","343","49","73","0.00","43.0","59","60.0","14"
"USW00023055","2019-08-21T02:51:00","FM-15","343","49","73","0.00","43.0","59","60.0","13"
"USW00023055","2019-08-21T03:51:00","FM-15","343","48","73","0.00","41.0","58","40.0","10"
"USW00023055","2019-08-21T04:51:00","FM-15","343","47","73","0.00","40.0","58","40.0","11"
"USW00023055","2019-08-21T05:51:00","FM-15","343","46","73","0.00","38.0","57","50.0","7"
"USW00023055","2019-08-21T06:51:00","FM-15","343","45","73","0.00","37.0","57","40.0","9"
"USW00023055","2019-08-21T07:51:00","FM-15","343","45","77","0.00","32.0","58","50.0","11"
"USW00023055","2019-08-21T08:51:00","FM-15","343","45","78","0.00","31.0","59","80.0","11"
"USW00023055","2019-08-21T09:51:00","FM-15","343","46","80","0.00","30.0","60","70.0","13"
"USW00023055","2019-08-21T10:51:00","FM-15","343","45","82","0.00","27.0","60","80.0","11"
"USW00023055","2019-08-21T11:51:00","FM-15","343","47","82","0.00","29.0","61","VRB","8"
"USW00023055","2019-08-21T12:51:00","FM-15","343","45","85","0.00","25.0","61","80.0","13"
"USW00023055","2019-08-21T13:51:00","FM-15","343","44","87","0.00","22.0","61","VRB","8"
"USW00023055","2019-08-21T14:51:00","FM-15","343","46","86","0.00","25.0","62","90.0","16"
"USW00023055","2019-08-21T15:51:00","FM-15","343","45","87","0.00","23.0","62","50.0","15"
"USW00023055","2019-08-21T16:51:00","FM-15","343","44","86","0.00","23.0","61","90.0","15"
"USW00023055","2019-08-21T17:51:00","FM-15","343","43","85","0.00","23.0","60","70.0","16"
"USW00023055","2019-08-21T18:51:00","FM-15","343","42","82","0.00","24.0","59","80.0","18"
"USW00023055","2019-08-21T19:51:00","FM-15","343","44","81","0.00","27.0","59","80.0","17"
"USW00023055","2019-08-21T20:51:00","FM-15","343","45","78","0.00","31.0","59","60.0","16"
"USW00023055","2019-08-21T21:51:00","FM-15","343","48","76","0.00","37.0","59","50.0","18"
"USW00023055","2019-08-21T22:51:00","FM-15","343","51","75","0.00","43.0","60","50.0","22"
"USW00023055","2019-08-21T23:51:00","FM-15","343","53","74","0.00","48.0","61","60.0","23"
"USW00023055","2019-08-22T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-22T00:51:00","FM-15","343","54","72","0.00","53.0","61","50.0","25"
"USW00023055","2019-08-22T01:51:00","FM-15","343","54","72","0.00","53.0","61","50.0","25"
"USW00023055","2019-08-22T02:51:00","FM-15","343","55","69","0.00","61.0","60","50.0","28"
"USW00023055","2019-08-22T03:51:00","FM-15","343","55","69","0.00","61.0","60","40.0","24"
"USW00023055","2019-08-22T04:51:00","FM-15","343","54","68","0.00","61.0","60","50.0","25"
"USW00023055","2019-08-22T05:51:00","FM-15","343","54","69","T","59.0","60","50.0","25"
"USW00023055","2019-08-22T06:51:00","FM-15","343","55","67","T","66.0","60","50.0","26"
"USW00023055","2019-08-22T07:51:00","FM-15","343","55","68","0.00","63.0","60","60.0","20"
"USW00023055","2019-08-22T08:51:00","FM-15","343","55","70","0.00","59.0","61","70.0","20"
"USW00023055","2019-08-22T09:51:00","FM-15","343","55","74","0.00","52.0","62","40.0","17"
"USW00023055","2019-08-22T10:51:00","FM-15","343","55","77","0.00","47.0","63","50.0","11"
"USW00023055","2019-08-22T11:51:00","FM-15","343","55","78","0.00","45.0","63","50.0","8"
"USW00023055","2019-08-22T12:51:00","FM-15","343","54","80","0.00","41.0","63","80.0","15"
"USW00023055","2019-08-22T13:51:00","FM-15","343","54","80","0.00","41.0","63","120.0","9"
"USW00023055","2019-08-22T14:51:00","FM-15","343","53","83","0.00","36.0","64",,
"USW00023055","2019-08-22T15:51:00","FM-15","343","55","81","T","41.0","64","10.0","25"
"USW00023055","2019-08-22T16:02:00","FM-16","343","53","76",,"45.0","62","10.0","25"
"USW00023055","2019-08-22T16:51:00","FM-15","343","54","75","T","48.0","62","20.0","18"
"USW00023055","2019-08-22T17:51:00","FM-15","343","55","78","0.00","45.0","63","40.0","9"
"USW00023055","2019-08-22T18:51:00","FM-15","343","54","78","0.00","43.0","63","20.0","9"
"USW00023055","2019-08-22T19:51:00","FM-15","343","56","76","0.00","50.0","63","240.0","5"
"USW00023055","2019-08-22T20:51:00","FM-15","343","55","75","0.00","50.0","62",,"0"
"USW00023055","2019-08-22T21:51:00","FM-15","343","54","73","0.00","51.0","61","250.0","7"
"USW00023055","2019-08-22T22:51:00","FM-15","343","54","71","0.00","55.0","61","70.0","16"
"USW00023055","2019-08-22T23:07:00","FM-16","343","54","70",,"57.0","60","70.0","13"
"USW00023055","2019-08-22T23:51:00","FM-15","343","54","69","0.00","59.0","60","60.0","10"
"USW00023055","2019-08-23T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-23T00:51:00","FM-15","343","55","67","0.00","66.0","60",,"0"
"USW00023055","2019-08-23T01:51:00","FM-15","343","54","69","0.00","59.0","60","250.0","5"
"USW00023055","2019-08-23T02:51:00","FM-15","343","54","65","0.00","68.0","58","40.0","14"
"USW00023055","2019-08-23T03:51:00","FM-15","343","55","68","0.00","63.0","60","260.0","6"
"USW00023055","2019-08-23T04:51:00","FM-15","343","53","68","0.00","59.0","59","220.0","3"
"USW00023055","2019-08-23T05:51:00","FM-15","343","55","64","0.00","73.0","59","60.0","24"
"USW00023055","2019-08-23T06:51:00","FM-15","343","56","60","0.00","86.0","58","50.0","23"
"USW00023055","2019-08-23T07:51:00","FM-15","343","57","64","0.00","78.0","60",,"0"
"USW00023055","2019-08-23T08:51:00","FM-15","343","55","70","0.00","59.0","61","230.0","14"
"USW00023055","2019-08-23T09:51:00","FM-15","343","55","75","0.00","50.0","62","230.0","18"
"USW00023055","2019-08-23T10:51:00","FM-15","343","54","81","0.00","39.0","64","240.0","21"
"USW00023055","2019-08-23T11:51:00","FM-15","343","54","84","0.00","36.0","65","250.0","20"
"USW00023055","2019-08-23T12:51:00","FM-15","343","53","88","0.00","30.0","65","250.0","18"
"USW00023055","2019-08-23T13:46:00","FM-16","343","52","82",,"35.0","63","320.0","7"
"USW00023055","2019-08-23T13:51:00","FM-15","343","51","82","0.00","34.0","63","350.0","10"
"USW00023055","2019-08-23T14:51:00","FM-15","343","50","82","0.00","33.0","62","40.0","23"
"USW00023055","2019-08-23T15:51:00","FM-15","343","46","85","0.00","26.0","61","60.0","23"
"USW00023055","2019-08-23T16:51:00","FM-15","343","50","77","0.00","39.0","61","80.0","26"
"USW00023055","2019-08-23T17:51:00","FM-15","343","56","71","T","59.0","62","240.0","13"
"USW00023055","2019-08-23T18:51:00","FM-15","343","56","68","T","65.0","61","230.0","20"
"USW00023055","2019-08-23T19:51:00","FM-15","343","54","68","0.00","61.0","60","190.0","7"
"USW00023055","2019-08-23T20:51:00","FM-15","343","45","74","0.00","36.0","57","200.0","8"
"USW00023055","2019-08-23T21:51:00","FM-15","343","47","71","0.00","42.0","57","240.0","16"
"USW00023055","2019-08-23T22:51:00","FM-15","343","50","70","0.00","49.0","58","250.0","21"
"USW00023055","2019-08-23T23:51:00","FM-15","343","54","68","0.00","61.0","60","230.0","11"
"USW00023055","2019-08-24T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-24T00:51:00","FM-15","343","54","66","0.00","65.0","59","240.0","11"
"USW00023055","2019-08-24T01:51:00","FM-15","343","54","68","0.00","61.0","60","250.0","21"
"USW00023055","2019-08-24T02:51:00","FM-15","343","54","67","0.00","63.0","59","250.0","18"
"USW00023055","2019-08-24T03:51:00","FM-15","343","49","70","0.00","47.0","58","260.0","14"
"USW00023055","2019-08-24T04:51:00","FM-15","343","50","70","0.00","49.0","58","250.0","14"
"USW00023055","2019-08-24T05:51:00","FM-15","343","50","68","0.00","53.0","57","240.0","13"
"USW00023055","2019-08-24T06:51:00","FM-15","343","53","64","0.00","68.0","57","240.0","13"
"USW00023055","2019-08-24T07:51:00","FM-15","343","54","65","0.00","68.0","58","230.0","13"
"USW00023055","2019-08-24T08:51:00","FM-15","343","55","66","0.00","68.0","59","230.0","9"
"USW00023055","2019-08-24T09:51:00","FM-15","343","55","71","0.00","57.0","61","230.0","13"
"USW00023055","2019-08-24T10:51:00","FM-15","343","54","79","0.00","42.0","63","250.0","21"
"USW00023055","2019-08-24T11:51:00","FM-15","343","53","81","0.00","38.0","63","240.0","23"
"USW00023055","2019-08-24T12:51:00","FM-15","343","53","85","0.00","33.0","65","240.0","23"
"USW00023055","2019-08-24T13:51:00","FM-15","343","51","87","0.00","29.0","64","240.0","24"
"USW00023055","2019-08-24T14:51:00","FM-15","343","52","88","0.00","29.0","65","240.0","29"
"USW00023055","2019-08-24T15:51:00","FM-15","343","49","89","0.00","25.0","64","250.0","21"
"USW00023055","2019-08-24T16:51:00","FM-15","343","46","88","0.00","23.0","62","250.0","18"
"USW00023055","2019-08-24T17:51:00","FM-15","343","50","87","0.00","28.0","64","250.0","18"
"USW00023055","2019-08-24T18:51:00","FM-15","343","50","85","0.00","30.0","63","240.0","22"
"USW00023055","2019-08-24T19:51:00","FM-15","343","49","81","0.00","33.0","61","230.0","18"
"USW00023055","2019-08-24T20:51:00","FM-15","343","50","78","0.00","37.0","61","240.0","8"
"USW00023055","2019-08-24T21:51:00","FM-15","343","48","78","0.00","35.0","60","260.0","14"
"USW00023055","2019-08-24T22:51:00","FM-15","343","49","77","0.00","37.0","60","250.0","13"
"USW00023055","2019-08-24T23:51:00","FM-15","343","49","75","0.00","40.0","59","240.0","10"
"USW00023055","2019-08-25T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-25T00:51:00","FM-15","343","50","73","0.00","44.0","59","210.0","11"
"USW00023055","2019-08-25T01:51:00","FM-15","343","50","72","0.00","46.0","59","250.0","23"
"USW00023055","2019-08-25T02:51:00","FM-15","343","50","72","0.00","46.0","59","250.0","24"
"USW00023055","2019-08-25T03:51:00","FM-15","343","52","71","0.00","51.0","60","240.0","23"
"USW00023055","2019-08-25T04:51:00","FM-15","343","55","70","0.00","59.0","61","240.0","23"
"USW00023055","2019-08-25T05:51:00","FM-15","343","56","67","0.00","68.0","60","240.0","22"
"USW00023055","2019-08-25T06:51:00","FM-15","343","58","66","0.00","75.0","61","230.0","18"
"USW00023055","2019-08-25T07:51:00","FM-15","343","58","67","0.00","73.0","61","220.0","18"
"USW00023055","2019-08-25T08:51:00","FM-15","343","58","71","0.00","63.0","63","230.0","21"
"USW00023055","2019-08-25T09:51:00","FM-15","343","58","76","0.00","54.0","64","240.0","23"
"USW00023055","2019-08-25T10:51:00","FM-15","343","57","82","0.00","42.0","66","240.0","21"
"USW00023055","2019-08-25T11:51:00","FM-15","343","55","87","0.00","34.0","66","240.0","23"
"USW00023055","2019-08-25T12:51:00","FM-15","343","54","90","0.00","29.0","67","250.0","21"
"USW00023055","2019-08-25T13:51:00","FM-15","343","51","93","0.00","24.0","66","250.0","22"
"USW00023055","2019-08-25T14:51:00","FM-15","343","47","95","0.00","19.0","65","250.0","21"
"USW00023055","2019-08-25T15:51:00","FM-15","343","43","95","0.00","17.0","63","280.0","17"
"USW00023055","2019-08-25T16:51:00","FM-15","343","41","94","0.00","16.0","62","250.0","14"
"USW00023055","2019-08-25T17:51:00","FM-15","343","39","95","0.00","14.0","62","260.0","14"
"USW00023055","2019-08-25T18:51:00","FM-15","343","36","92","0.00","14.0","60","280.0","17"
"USW00023055","2019-08-25T19:51:00","FM-15","343","33","86","0.00","15.0","57","260.0","11"
"USW00023055","2019-08-25T20:51:00","FM-15","343","34","86","0.00","15.0","57","280.0","17"
"USW00023055","2019-08-25T21:51:00","FM-15","343","38","84","0.00","19.0","58","260.0","16"
"USW00023055","2019-08-25T22:51:00","FM-15","343","38","80","0.00","22.0","56","220.0","15"
"USW00023055","2019-08-25T23:51:00","FM-15","343","37","81","0.00","21.0","56","230.0","15"
"USW00023055","2019-08-26T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-26T00:51:00","FM-15","343","38","79","0.00","23.0","56","220.0","16"
"USW00023055","2019-08-26T01:51:00","FM-15","343","39","77","0.00","26.0","56","230.0","15"
"USW00023055","2019-08-26T02:51:00","FM-15","343","42","77","0.00","29.0","57","240.0","18"
"USW00023055","2019-08-26T03:51:00","FM-15","343","44","72","0.00","37.0","56","210.0","14"
"USW00023055","2019-08-26T04:51:00","FM-15","343","46","73","0.00","38.0","57","210.0","13"
"USW00023055","2019-08-26T05:51:00","FM-15","343","49","71","0.00","46.0","58","210.0","14"
"USW00023055","2019-08-26T06:51:00","FM-15","343","50","71","0.00","47.0","58","230.0","15"
"USW00023055","2019-08-26T07:51:00","FM-15","343","52","72","0.00","50.0","60","250.0","14"
"USW00023055","2019-08-26T08:51:00","FM-15","343","53","75","0.00","46.0","61","230.0","18"
"USW00023055","2019-08-26T09:51:00","FM-15","343","55","79","0.00","44.0","64","230.0","18"
"USW00023055","2019-08-26T10:51:00","FM-15","343","55","83","0.00","38.0","65","230.0","20"
"USW00023055","2019-08-26T11:51:00","FM-15","343","52","90","0.00","27.0","66","250.0","17"
"USW00023055","2019-08-26T12:51:00","FM-15","343","42","97","0.00","15.0","63","240.0","21"
"USW00023055","2019-08-26T13:51:00","FM-15","343","41","98","0.00","14.0","63","250.0","15"
"USW00023055","2019-08-26T14:51:00","FM-15","343","38","99","0.00","12.0","63","240.0","22"
"USW00023055","2019-08-26T15:51:00","FM-15","343","43","99","0.00","15.0","64","250.0","17"
"USW00023055","2019-08-26T16:51:00","FM-15","343","42","97","0.00","15.0","63","230.0","18"
"USW00023055","2019-08-26T17:51:00","FM-15","343","40","96","0.00","14.0","62","250.0","8"
"USW00023055","2019-08-26T18:51:00","FM-15","343","39","93","0.00","15.0","61","250.0","18"
"USW00023055","2019-08-26T19:51:00","FM-15","343","41","88","0.00","19.0","60","240.0","13"
"USW00023055","2019-08-26T20:51:00","FM-15","343","41","86","0.00","20.0","60","240.0","14"
"USW00023055","2019-08-26T21:51:00","FM-15","343","40","84","0.00","21.0","59","240.0","9"
"USW00023055","2019-08-26T22:51:00","FM-15","343","41","83","0.00","23.0","59","240.0","9"
"USW00023055","2019-08-26T23:51:00","FM-15","343","41","82","0.00","23.0","58","250.0","9"
"USW00023055","2019-08-27T00:00:00","SOD",,,,,,,,
"USW00023055","2019-08-27T00:51:00","FM-15","343","42","82","0.00","24.0","59","240.0","11"
"USW00023055","2019-08-27T01:51:00","FM-15","343","43","80","0.00","27.0","58","240.0","13"
"USW00023055","2019-08-27T02:51:00","FM-15","343","44","78","0.00","30.0","58","190.0","10"
"USW00023055","2019-08-27T03:51:00","FM-15","343","44","78","0.00","30.0","58","180.0","9"
"USW00023055","2019-08-27T04:51:00","FM-15","343","44","77","0.00","31.0","58","60.0","15"
"USW00023055","2019-08-27T05:51:00","FM-15","343","46","75","0.00","36.0","58","110.0","10"
"USW00023055","2019-08-27T06:51:00","FM-15","343","53","72","0.00","52.0","60","80.0","9"
"USW00023055","2019-08-27T07:51:00","FM-15","343","59","73","0.00","62.0","64","90.0","14"
"USW00023055","2019-08-27T08:51:00","FM-15","343","56","76","0.00","50.0","63","70.0","23"
"USW00023055","2019-08-27T09:51:00","FM-15","343","59","79","0.00","50.0","66","70.0","31"
