"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyRelativeHumidity","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindSpeed"
"USW00053963","2011-11-15T11:35:00","FM-15","343","68","72",,"88.0","69","180.0","3"
"USW00053963","2011-11-15T11:55:00","FM-15","343","70","73",,"89.0","71",,"0"
"USW00053963","2011-11-15T12:15:00","FM-15","343","70","73",,"89.0","71","190.0","5"
"USW00053963","2011-11-15T12:35:00","FM-15","343","70","75",,"83.0","72","200.0","8"
"USW00053963","2011-11-15T12:55:00","FM-15","343","70","77",,"79.0","72","200.0","8"
"USW00053963","2011-11-15T13:15:00","FM-15","343","68","77",,"74.0","71","180.0","8"
"USW00053963","2011-11-15T13:35:00","FM-15","343","68","75",,"78.0","70","200.0","5"
"USW00053963","2011-11-15T13:55:00","FM-15","343","68","75",,"78.0","70",,"0"
"USW00053963","2011-11-15T14:15:00","FM-15","343","68","75",,"78.0","70","190.0","3"
"USW00053963","2011-11-15T14:35:00","FM-15","343","68","75",,"78.0","70",,"0"
"USW00053963","2011-11-15T14:55:00","FM-15","343","70","75",,"83.0","72","160.0","5"
"USW00053963","2011-11-15T15:15:00","FM-15","343","68","73",,"83.0","70","170.0","10"
"USW00053963","2011-11-15T15:35:00","FM-15","343","68","73",,"83.0","70","160.0","7"
"USW00053963","2011-11-15T15:55:00","FM-15","343","68","73",,"83.0","70","170.0","7"
"USW00053963","2011-11-15T16:15:00","FM-15","343","68","73",,"83.0","70","170.0","7"
"USW00053963","2011-11-15T16:35:00","FM-15","343","68","72",,"88.0","69",,"0"
"USW00053963","2011-11-15T16:55:00","FM-15","343","66","72",,"83.0","68","150.0","6"
"USW00053963","2011-11-15T17:15:00","FM-15","343","66","72",,"83.0","68","140.0","6"
"USW00053963","2011-11-15T17:35:00","FM-15","343","66","70",,"88.0","67","140.0","5"
"USW00053963","2011-11-15T17:55:00","FM-15","343","66","70",,"88.0","67","130.0","5"
"USW00053963","2011-11-15T18:15:00","FM-15","343","66","70",,"88.0","67","140.0","5"
"USW00053963","2011-11-15T18:35:00","FM-15","343","64","70",,"83.0","66",,"0"
"USW00053963","2011-11-15T18:55:00","FM-15","343","64","70",,"83.0","66",,"0"
"USW00053963","2011-11-15T19:15:00","FM-15","343","64","68",,"88.0","65",,"0"
"USW00053963","2011-11-15T19:35:00","FM-15","343","66","68",,"94.0","67",,"0"
"USW00053963","2011-11-15T19:55:00","FM-15","343","66","70",,"88.0","67",,"0"
"USW00053963","2011-11-15T20:15:00","FM-15","343","66","68",,"94.0","67",,"0"
"USW00053963","2011-11-15T20:35:00","FM-15","343","66","68",,"94.0","67",,"0"
"USW00053963","2011-11-15T20:55:00","FM-15","343","66","68",,"94.0","67",,"0"
"USW00053963","2011-11-15T21:15:00","FM-15","343","64","68",,"88.0","65",,"0"
"USW00053963","2011-11-15T21:35:00","FM-15","343","64","68",,"88.0","65",,"0"
"USW00053963","2011-11-15T21:55:00","FM-15","343","64","68","0.02","88.0","65",,"0"
"USW00053963","2011-11-15T22:15:00","FM-15","343","64","68","0.08","88.0","65",,"0"
"USW00053963","2011-11-15T22:35:00","FM-15","343","64","66","0.22","94.0","65",,"0"
"USW00053963","2011-11-15T22:55:00","FM-15","343","64","66","0.32","94.0","65","120.0","3"
"USW00053963","2011-11-15T23:15:00","FM-15","343","64","66","0.02","94.0","65",,"0"
"USW00053963","2011-11-15T23:35:00","FM-15","343","64","66","0.04","94.0","65","90.0","3"
"USW00053963","2011-11-15T23:55:00","FM-15","343","64","66","0.04","94.0","65",,"0"
"USW00053963","2011-11-16T00:15:00","FM-15","343","64","66",,"94.0","65",,"0"
"USW00053963","2011-11-16T00:35:00","FM-15","343","64","66","0.07","94.0","65",,"0"
"USW00053963","2011-11-16T00:55:00","FM-15","343","64","64","0.07","100.0","64",,"0"
"USW00053963","2011-11-16T01:15:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T01:35:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T01:55:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T02:15:00","FM-15","343","63","64",,"94.0","63","350.0","5"
"USW00053963","2011-11-16T02:35:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T02:55:00","FM-15","343","63","64","0.01","94.0","63","10.0","3"
"USW00053963","2011-11-16T03:15:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T03:35:00","FM-15","343","63","64",,"94.0","63","360.0","6"
"USW00053963","2011-11-16T03:55:00","FM-15","343","63","64",,"94.0","63","10.0","3"
"USW00053963","2011-11-16T04:15:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T04:35:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T04:55:00","FM-15","343","63","64",,"94.0","63","10.0","6"
"USW00053963","2011-11-16T05:15:00","FM-15","343","63","64",,"94.0","63","360.0","5"
"USW00053963","2011-11-16T05:35:00","FM-15","343","63","64",,"94.0","63","40.0","3"
"USW00053963","2011-11-16T05:55:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T06:15:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T06:35:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T06:55:00","FM-15","343","63","64",,"94.0","63",,"0"
"USW00053963","2011-11-16T07:15:00","FM-15","343","61","63",,"94.0","62","30.0","5"
"USW00053963","2011-11-16T07:35:00","FM-15","343","61","63",,"94.0","62","40.0","6"
"USW00053963","2011-11-16T07:55:00","FM-15","343","61","63",,"94.0","62","30.0","3"
"USW00053963","2011-11-16T08:15:00","FM-15","343","61","63",,"94.0","62","10.0","7"
"USW00053963","2011-11-16T08:35:00","FM-15","343","59","63",,"88.0","61","340.0","6"
"USW00053963","2011-11-16T08:55:00","FM-15","343","59","63",,"88.0","61","50.0","7"
"USW00053963","2011-11-16T09:15:00","FM-15","343","59","63",,"88.0","61","60.0","9"
"USW00053963","2011-11-16T09:35:00","FM-15","343","59","64",,"83.0","61","60.0","7"
"USW00053963","2011-11-16T09:55:00","FM-15","343","59","63",,"88.0","61","60.0","7"
"USW00053963","2011-11-16T10:15:00","FM-15","343","59","63",,"88.0","61","50.0","7"
"USW00053963","2011-11-16T10:35:00","FM-15","343","59","63",,"88.0","61","50.0","9"
"USW00053963","2011-11-16T10:55:00","FM-15","343","59","64",,"83.0","61","80.0","8"
"USW00053963","2011-11-16T11:15:00","FM-15","343","59","64",,"83.0","61","70.0","8"
"USW00053963","2011-11-16T11:35:00","FM-15","343","59","64",,"83.0","61","50.0","8"
"USW00053963","2011-11-16T11:55:00","FM-15","343","57","63",,"83.0","60","40.0","6"
"USW00053963","2011-11-16T12:15:00","FM-15","343","57","63",,"83.0","60","50.0","9"
"USW00053963","2011-11-16T12:35:00","FM-15","343","57","64",,"78.0","60","60.0","5"
"USW00053963","2011-11-16T12:55:00","FM-15","343","57","63",,"83.0","60","70.0","7"
"USW00053963","2011-11-16T13:15:00","FM-15","343","57","63",,"83.0","60","30.0","5"
"USW00053963","2011-11-16T13:35:00","FM-15","343","57","61","0.01","88.0","59","10.0","5"
"USW00053963","2011-11-16T13:55:00","FM-15","343","57","61","0.02","88.0","59","30.0","7"
"USW00053963","2011-11-16T14:15:00","FM-15","343","57","61",,"88.0","59","30.0","8"
"USW00053963","2011-11-16T14:35:00","FM-15","343","57","59",,"94.0","58","360.0","9"
"USW00053963","2011-11-16T14:55:00","FM-15","343","55","59",,"88.0","57","10.0","10"
"USW00053963","2011-11-16T15:15:00","FM-15","343","55","59",,"88.0","57","360.0","9"
"USW00053963","2011-11-16T15:35:00","FM-15","343","54","57",,"88.0","55","360.0","11"
"USW00053963","2011-11-16T15:55:00","FM-15","343","54","57",,"88.0","55","360.0","9"
"USW00053963","2011-11-16T16:15:00","FM-15","343","52","57",,"82.0","54","10.0","7"
"USW00053963","2011-11-16T16:35:00","FM-15","343","50","57",,"77.0","53","360.0","6"
"USW00053963","2011-11-16T16:55:00","FM-15","343","50","55",,"82.0","52","360.0","5"
"USW00053963","2011-11-16T17:15:00","FM-15","343","46","54",,"77.0","50","340.0","10"
"USW00053963","2011-11-16T17:35:00","FM-15","343","46","54",,"77.0","50","350.0","11"
"USW00053963","2011-11-16T17:55:00","FM-15","343","43","54",,"67.0","49","350.0","14"
"USW00053963","2011-11-16T18:15:00","FM-15","343","43","52",,"72.0","48","350.0","15"
"USW00053963","2011-11-16T18:35:00","FM-15","343","43","52",,"72.0","48","350.0","13"
"USW00053963","2011-11-16T18:55:00","FM-15","343","43","52",,"72.0","48","360.0","16"
"USW00053963","2011-11-16T19:15:00","FM-15","343","41","52",,"67.0","47","10.0","15"
"USW00053963","2011-11-16T19:35:00","FM-15","343","41","52",,"67.0","47","360.0","10"
"USW00053963","2011-11-16T19:55:00","FM-15","343","43","50","0.01","76.0","47","360.0","9"
"USW00053963","2011-11-16T20:15:00","FM-15","343","45","48",,"87.0","47","20.0","3"
"USW00053963","2011-11-16T20:35:00","FM-15","343","45","48",,"87.0","47",,"0"
"USW00053963","2011-11-16T20:55:00","FM-15","343","45","48",,"87.0","47","350.0","3"
"USW00053963","2011-11-16T21:15:00","FM-15","343","45","48",,"87.0","47",,"0"
"USW00053963","2011-11-16T21:35:00","FM-15","343","45","46",,"93.0","45","340.0","3"
"USW00053963","2011-11-16T21:55:00","FM-15","343","45","46",,"93.0","45",,"0"
"USW00053963","2011-11-16T22:15:00","FM-15","343","43","45",,"93.0","44",,"0"
"USW00053963","2011-11-16T22:35:00","FM-15","343","43","45",,"93.0","44",,"0"
"USW00053963","2011-11-16T22:55:00","FM-15","343","43","45",,"93.0","44","310.0","5"
"USW00053963","2011-11-16T23:15:00","FM-15","343","39","43",,"87.0","41","320.0","6"
"USW00053963","2011-11-16T23:35:00","FM-15","343","36","43",,"76.0","40","330.0","8"
"USW00053963","2011-11-16T23:55:00","FM-15","343","34","43",,"71.0","39","330.0","10"
"USW00053963","2011-11-17T00:15:00","FM-15","343","32","43",,"66.0","38","340.0","9"
"USW00053963","2011-11-17T00:35:00","FM-15","343","32","43",,"66.0","38","350.0","3"
"USW00053963","2011-11-17T00:55:00","FM-15","343","32","41",,"70.0","37","330.0","3"
"USW00053963","2011-11-17T01:15:00","FM-15","343","32","41",,"70.0","37","330.0","5"
"USW00053963","2011-11-17T01:35:00","FM-15","343","32","41",,"70.0","37",,"0"
"USW00053963","2011-11-17T01:55:00","FM-15","343","32","39",,"75.0","36","310.0","5"
"USW00053963","2011-11-17T02:15:00","FM-15","343","32","39",,"75.0","36","330.0","6"
"USW00053963","2011-11-17T02:35:00","FM-15","343","32","41",,"70.0","37","310.0","7"
"USW00053963","2011-11-17T02:55:00","FM-15","343","32","39",,"75.0","36","320.0","7"
"USW00053963","2011-11-17T03:15:00","FM-15","343","32","39",,"75.0","36","320.0","8"
"USW00053963","2011-11-17T03:35:00","FM-15","343","32","37",,"81.0","35","320.0","7"
"USW00053963","2011-11-17T03:55:00","FM-15","343","32","37",,"81.0","35","330.0","7"
"USW00053963","2011-11-17T04:15:00","FM-15","343","32","37",,"81.0","35","330.0","7"
"USW00053963","2011-11-17T04:35:00","FM-15","343","32","37",,"81.0","35","330.0","8"
"USW00053963","2011-11-17T04:55:00","FM-15","343","32","37",,"81.0","35","310.0","3"
"USW00053963","2011-11-17T05:15:00","FM-15","343","32","36",,"87.0","34","320.0","3"
"USW00053963","2011-11-17T05:35:00","FM-15","343","32","36",,"87.0","34","320.0","5"
"USW00053963","2011-11-17T05:55:00","FM-15","343","32","36",,"87.0","34","340.0","6"
"USW00053963","2011-11-17T06:15:00","FM-15","343","32","36",,"87.0","34","330.0","6"
"USW00053963","2011-11-17T06:35:00","FM-15","343","32","36",,"87.0","34","330.0","7"
"USW00053963","2011-11-17T06:55:00","FM-15","343","32","36",,"87.0","34","340.0","6"
"USW00053963","2011-11-17T07:15:00","FM-15","343","32","36",,"87.0","34","330.0","5"
"USW00053963","2011-11-17T07:35:00","FM-15","343","32","36",,"87.0","34","320.0","3"
"USW00053963","2011-11-17T07:55:00","FM-15","343","32","37",,"81.0","35","340.0","5"
"USW00053963","2011-11-17T08:15:00","FM-15","343","32","37",,"81.0","35","350.0","5"
"USW00053963","2011-11-17T08:35:00","FM-15","343","32","41",,"70.0","37","350.0","6"
"USW00053963","2011-11-17T08:55:00","FM-15","343","32","41",,"70.0","37","340.0","6"
"USW00053963","2011-11-17T09:15:00","FM-15","343","32","43",,"66.0","38","10.0","5"
"USW00053963","2011-11-17T09:35:00","FM-15","343","32","45",,"61.0","40","20.0","5"
"USW00053963","2011-11-17T09:55:00","FM-15","343","30","45",,"57.0","39","40.0","7"
"USW00053963","2011-11-17T10:15:00","FM-15","343","32","46",,"57.0","40","30.0","6"
"USW00053963","2011-11-17T10:35:00","FM-15","343","30","46",,"53.0","39","40.0","7"
"USW00053963","2011-11-17T10:55:00","FM-15","343","28","48",,"46.0","40","20.0","7"
"USW00053963","2011-11-17T11:15:00","FM-15","343","28","50",,"43.0","41","40.0","7"
"USW00053963","2011-11-17T11:35:00","FM-15","343","28","50",,"43.0","41","350.0","7"
"USW00053963","2011-11-17T11:55:00","FM-15","343","27","50",,"40.0","40","60.0","7"
"USW00053963","2011-11-17T12:15:00","FM-15","343","27","52",,"38.0","42","50.0","5"
"USW00053963","2011-11-17T12:35:00","FM-15","343","25","52",,"35.0","41","90.0","6"
"USW00053963","2011-11-17T12:55:00","FM-15","343","25","52",,"35.0","41","40.0","5"
"USW00053963","2011-11-17T13:15:00","FM-15","343","25","54",,"33.0","42",,"0"
"USW00053963","2011-11-17T13:35:00","FM-15","343","25","54",,"33.0","42",,"0"
"USW00053963","2011-11-17T13:55:00","FM-15","343","25","54",,"33.0","42",,"0"
"USW00053963","2011-11-17T14:15:00","FM-15","343","25","54",,"33.0","42",,"0"
"USW00053963","2011-11-17T14:35:00","FM-15","343","23","54",,"30.0","41",,"0"
"USW00053963","2011-11-17T14:55:00","FM-15","343","23","54",,"30.0","41",,"0"
"USW00053963","2011-11-17T15:15:00","FM-15","343","23","55",,"28.0","42",,"0"
"USW00053963","2011-11-17T15:35:00","FM-15","343","23","54",,"30.0","41",,"0"
"USW00053963","2011-11-17T15:55:00","FM-15","343","25","55",,"31.0","42",,"0"
"USW00053963","2011-11-17T16:15:00","FM-15","343","25","54",,"33.0","42",,"0"
"USW00053963","2011-11-17T16:35:00","FM-15","343","27","54",,"35.0","43",,"0"
"USW00053963","2011-11-17T16:55:00","FM-15","343","27","54",,"35.0","43",,"0"
"USW00053963","2011-11-17T17:15:00","FM-15","343","28","52",,"41.0","42",,"0"
"USW00053963","2011-11-17T17:35:00","FM-15","343","28","52",,"41.0","42",,"0"
"USW00053963","2011-11-17T17:55:00","FM-15","343","28","50",,"43.0","41","70.0","3"
"USW00053963","2011-11-17T18:15:00","FM-15","343","30","48",,"50.0","40","80.0","3"
"USW00053963","2011-11-17T18:35:00","FM-15","343","30","46",,"53.0","39","60.0","3"
"USW00053963","2011-11-17T18:55:00","FM-15","343","30","46",,"53.0","39","60.0","3"
"USW00053963","2011-11-17T19:15:00","FM-15","343","32","46",,"57.0","40",,"0"
"USW00053963","2011-11-17T19:35:00","FM-15","343","32","45",,"61.0","40","80.0","3"
"USW00053963","2011-11-17T19:55:00","FM-15","343","30","45",,"57.0","39","100.0","3"
"USW00053963","2011-11-17T20:15:00","FM-15","343","30","45",,"57.0","39","110.0","3"
"USW00053963","2011-11-17T20:35:00","FM-15","343","28","45",,"53.0","38","110.0","3"
"USW00053963","2011-11-17T20:55:00","FM-15","343","28","45",,"53.0","38","100.0","3"
"USW00053963","2011-11-17T21:15:00","FM-15","343","28","43",,"57.0","37","110.0","3"
"USW00053963","2011-11-17T21:35:00","FM-15","343","28","43",,"57.0","37","110.0","3"
"USW00053963","2011-11-17T21:55:00","FM-15","343","28","43",,"57.0","37","100.0","3"
"USW00053963","2011-11-17T22:35:00","FM-15","343","28","41",,"61.0","36","120.0","3"
"USW00053963","2011-11-17T22:55:00","FM-15","343","28","41",,"61.0","36","110.0","3"
"USW00053963","2011-11-17T23:15:00","FM-15","343","28","41",,"61.0","36","120.0","3"
"USW00053963","2011-11-17T23:35:00","FM-15","343","28","41",,"61.0","36",,"0"
"USW00053963","2011-11-17T23:55:00","FM-15","343","28","39",,"65.0","35","130.0","3"
"USW00053963","2011-11-18T00:15:00","FM-15","343","30","39",,"70.0","35","130.0","3"
"USW00053963","2011-11-18T00:35:00","FM-15","343","30","39",,"70.0","35","110.0","5"
"USW00053963","2011-11-18T00:55:00","FM-15","343","28","39",,"65.0","35","120.0","5"
"USW00053963","2011-11-18T01:15:00","FM-15","343","28","39",,"65.0","35","120.0","5"
"USW00053963","2011-11-18T01:35:00","FM-15","343","28","39",,"65.0","35","110.0","5"
"USW00053963","2011-11-18T01:55:00","FM-15","343","28","39",,"65.0","35","110.0","5"
"USW00053963","2011-11-18T02:15:00","FM-15","343","28","39",,"65.0","35","110.0","5"
"USW00053963","2011-11-18T02:35:00","FM-15","343","28","37",,"70.0","33","120.0","5"
"USW00053963","2011-11-18T02:55:00","FM-15","343","28","37",,"70.0","33","110.0","5"
"USW00053963","2011-11-18T03:15:00","FM-15","343","28","37",,"70.0","33","110.0","3"
"USW00053963","2011-11-18T03:35:00","FM-15","343","28","37",,"70.0","33","120.0","3"
"USW00053963","2011-11-18T03:55:00","FM-15","343","28","36",,"75.0","33","130.0","3"
"USW00053963","2011-11-18T04:15:00","FM-15","343","28","36",,"75.0","33","120.0","5"
"USW00053963","2011-11-18T04:35:00","FM-15","343","28","36",,"75.0","33","110.0","5"
"USW00053963","2011-11-18T04:55:00","FM-15","343","28","36",,"75.0","33","120.0","3"
"USW00053963","2011-11-18T05:35:00","FM-15","343","28","36",,"75.0","33","120.0","5"
"USW00053963","2011-11-18T05:55:00","FM-15","343","28","36",,"75.0","33","110.0","6"
"USW00053963","2011-11-18T06:15:00","FM-15","343","28","36",,"75.0","33","110.0","7"
"USW00053963","2011-11-18T06:35:00","FM-15","343","28","36",,"75.0","33","110.0","7"
"USW00053963","2011-11-18T06:55:00","FM-15","343","28","36",,"75.0","33","120.0","6"
"USW00053963","2011-11-18T07:15:00","FM-15","343","28","36",,"75.0","33","120.0","6"
"USW00053963","2011-11-18T07:35:00","FM-15","343","28","36",,"75.0","33","110.0","7"
"USW00053963","2011-11-18T07:55:00","FM-15","343","30","37",,"75.0","34","110.0","7"
"USW00053963","2011-11-18T08:15:00","FM-15","343","30","39",,"70.0","35","130.0","7"
"USW00053963","2011-11-18T08:35:00","FM-15","343","30","41",,"66.0","36","120.0","7"
"USW00053963","2011-11-18T08:55:00","FM-15","343","28","43",,"57.0","37","140.0","11"
"USW00053963","2011-11-18T09:15:00","FM-15","343","30","45",,"57.0","39","140.0","10"
"USW00053963","2011-11-18T09:35:00","FM-15","343","30","45",,"57.0","39","150.0","11"
"USW00053963","2011-11-18T09:55:00","FM-15","343","30","46",,"53.0","39","130.0","10"
"USW00053963","2011-11-18T10:15:00","FM-15","343","30","48",,"50.0","40","150.0","10"
"USW00053963","2011-11-18T10:35:00","FM-15","343","30","50",,"47.0","41","150.0","8"
"USW00053963","2011-11-18T10:55:00","FM-15","343","30","52",,"44.0","42","140.0","10"
"USW00053963","2011-11-18T11:15:00","FM-15","343","28","54",,"38.0","43","140.0","10"
"USW00053963","2011-11-18T11:35:00","FM-15","343","28","54",,"38.0","43","140.0","8"
"USW00053963","2011-11-18T11:55:00","FM-15","343","28","55",,"36.0","43","120.0","9"
"USW00053963","2011-11-18T12:15:00","FM-15","343","28","55",,"36.0","43","140.0","8"
"USW00053963","2011-11-18T12:35:00","FM-15","343","30","57",,"36.0","45","130.0","9"
"USW00053963","2011-11-18T12:55:00","FM-15","343","30","59",,"34.0","46","120.0","11"
"USW00053963","2011-11-18T13:15:00","FM-15","343","30","59",,"34.0","46","120.0","10"
"USW00053963","2011-11-18T13:35:00","FM-15","343","30","61",,"31.0","47","120.0","10"
"USW00053963","2011-11-18T13:55:00","FM-15","343","30","61",,"31.0","47","140.0","10"
"USW00053963","2011-11-18T14:15:00","FM-15","343","30","63",,"30.0","48","140.0","13"
"USW00053963","2011-11-18T14:35:00","FM-15","343","28","63",,"27.0","47","130.0","11"
"USW00053963","2011-11-18T14:55:00","FM-15","343","30","63",,"30.0","48","140.0","10"
"USW00053963","2011-11-18T15:15:00","FM-15","343","30","63",,"30.0","48","150.0","10"
"USW00053963","2011-11-18T15:35:00","FM-15","343","30","63",,"30.0","48","130.0","10"
"USW00053963","2011-11-18T15:55:00","FM-15","343","32","63",,"32.0","49","150.0","10"
"USW00053963","2011-11-18T16:15:00","FM-15","343","32","61",,"34.0","47","150.0","13"
"USW00053963","2011-11-18T16:35:00","FM-15","343","32","61",,"34.0","47","140.0","9"
"USW00053963","2011-11-18T16:55:00","FM-15","343","32","59",,"36.0","47","140.0","10"
"USW00053963","2011-11-18T17:15:00","FM-15","343","32","59",,"36.0","47","140.0","8"
"USW00053963","2011-11-18T17:35:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T17:55:00","FM-15","343","32","59",,"36.0","47","140.0","10"
"USW00053963","2011-11-18T18:15:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T18:35:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T18:55:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T19:15:00","FM-15","343","32","59",,"36.0","47","140.0","10"
"USW00053963","2011-11-18T19:35:00","FM-15","343","32","59",,"36.0","47","140.0","11"
"USW00053963","2011-11-18T19:55:00","FM-15","343","32","59",,"36.0","47","140.0","13"
"USW00053963","2011-11-18T20:15:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T20:35:00","FM-15","343","32","59",,"36.0","47","140.0","9"
"USW00053963","2011-11-18T20:55:00","FM-15","343","32","57",,"39.0","46","140.0","10"
"USW00053963","2011-11-18T21:15:00","FM-15","343","32","57",,"39.0","46","140.0","8"
"USW00053963","2011-11-18T21:35:00","FM-15","343","34","57",,"41.0","46","140.0","7"
"USW00053963","2011-11-18T21:55:00","FM-15","343","34","57",,"41.0","46","140.0","8"
"USW00053963","2011-11-18T22:15:00","FM-15","343","36","59",,"42.0","48","150.0","8"
"USW00053963","2011-11-18T22:35:00","FM-15","343","36","59",,"42.0","48","150.0","9"
"USW00053963","2011-11-18T22:55:00","FM-15","343","37","59",,"45.0","48","150.0","10"
"USW00053963","2011-11-18T23:15:00","FM-15","343","39","59",,"48.0","49","150.0","13"
"USW00053963","2011-11-18T23:35:00","FM-15","343","41","59",,"51.0","50","150.0","13"
"USW00053963","2011-11-18T23:55:00","FM-15","343","43","59",,"55.0","51","150.0","14"
"USW00053963","2011-11-19T00:15:00","FM-15","343","43","59",,"55.0","51","150.0","13"
"USW00053963","2011-11-19T00:35:00","FM-15","343","45","59",,"59.0","52","150.0","13"
"USW00053963","2011-11-19T00:55:00","FM-15","343","45","59",,"59.0","52","150.0","10"
"USW00053963","2011-11-19T01:15:00","FM-15","343","46","59",,"63.0","52","160.0","10"
"USW00053963","2011-11-19T01:35:00","FM-15","343","48","59",,"68.0","53","VRB","8"
"USW00053963","2011-11-19T01:55:00","FM-15","343","50","59",,"72.0","54","160.0","9"
"USW00053963","2011-11-19T02:15:00","FM-15","343","50","59",,"72.0","54","150.0","9"
"USW00053963","2011-11-19T02:35:00","FM-15","343","50","59",,"72.0","54","160.0","10"
"USW00053963","2011-11-19T02:55:00","FM-15","343","50","59",,"72.0","54","160.0","8"
"USW00053963","2011-11-19T03:15:00","FM-15","343","52","59",,"77.0","55","150.0","8"
"USW00053963","2011-11-19T03:35:00","FM-15","343","52","59",,"77.0","55","140.0","10"
"USW00053963","2011-11-19T03:55:00","FM-15","343","52","59",,"77.0","55","150.0","13"
"USW00053963","2011-11-19T04:15:00","FM-15","343","52","59",,"77.0","55","150.0","10"
"USW00053963","2011-11-19T04:35:00","FM-15","343","52","59",,"77.0","55","150.0","11"
"USW00053963","2011-11-19T04:55:00","FM-15","343","52","59",,"77.0","55","150.0","10"
"USW00053963","2011-11-19T05:15:00","FM-15","343","52","59",,"77.0","55","150.0","11"
"USW00053963","2011-11-19T05:35:00","FM-15","343","54","59",,"82.0","56","160.0","9"
"USW00053963","2011-11-19T05:55:00","FM-15","343","54","59",,"82.0","56","160.0","11"
"USW00053963","2011-11-19T06:15:00","FM-15","343","54","61",,"77.0","57","150.0","9"
"USW00053963","2011-11-19T06:35:00","FM-15","343","54","61",,"77.0","57","150.0","10"
"USW00053963","2011-11-19T06:55:00","FM-15","343","54","61",,"77.0","57","150.0","10"
"USW00053963","2011-11-19T07:15:00","FM-15","343","54","61",,"77.0","57","150.0","9"
"USW00053963","2011-11-19T07:35:00","FM-15","343","54","61",,"77.0","57","150.0","10"
"USW00053963","2011-11-19T07:55:00","FM-15","343","54","61",,"77.0","57","150.0","10"
"USW00053963","2011-11-19T08:15:00","FM-15","343","54","61",,"77.0","57","150.0","11"
"USW00053963","2011-11-19T08:35:00","FM-15","343","55","61",,"83.0","58","150.0","11"
"USW00053963","2011-11-19T08:55:00","FM-15","343","55","61",,"83.0","58","150.0","11"
"USW00053963","2011-11-19T09:15:00","FM-15","343","55","63",,"77.0","58","150.0","10"
"USW00053963","2011-11-19T09:35:00","FM-15","343","55","63",,"77.0","58","160.0","11"
"USW00053963","2011-11-19T09:55:00","FM-15","343","55","63",,"77.0","58","160.0","13"
"USW00053963","2011-11-19T10:15:00","FM-15","343","57","64",,"78.0","60","150.0","11"
"USW00053963","2011-11-19T10:35:00","FM-15","343","57","64",,"78.0","60","160.0","11"
"USW00053963","2011-11-19T10:55:00","FM-15","343","57","66",,"73.0","61","150.0","11"
"USW00053963","2011-11-19T11:15:00","FM-15","343","59","68",,"73.0","63","150.0","10"
"USW00053963","2011-11-19T11:35:00","FM-15","343","59","68",,"73.0","63","150.0","10"
"USW00053963","2011-11-19T11:55:00","FM-15","343","59","70",,"69.0","63","160.0","10"
"USW00053963","2011-11-19T12:15:00","FM-15","343","59","70",,"69.0","63","160.0","11"
"USW00053963","2011-11-19T12:35:00","FM-15","343","61","70",,"73.0","64","160.0","9"
"USW00053963","2011-11-19T12:55:00","FM-15","343","61","72",,"69.0","65","160.0","11"
"USW00053963","2011-11-19T13:15:00","FM-15","343","61","72",,"69.0","65","160.0","9"
"USW00053963","2011-11-19T13:35:00","FM-15","343","61","72",,"69.0","65","170.0","9"
"USW00053963","2011-11-19T13:55:00","FM-15","343","61","72",,"69.0","65","170.0","9"
"USW00053963","2011-11-19T14:15:00","FM-15","343","61","73",,"65.0","65","160.0","10"
"USW00053963","2011-11-19T14:35:00","FM-15","343","61","73",,"65.0","65","150.0","8"
"USW00053963","2011-11-19T14:55:00","FM-15","343","61","73",,"65.0","65","160.0","7"
"USW00053963","2011-11-19T15:15:00","FM-15","343","61","73",,"65.0","65","140.0","7"
"USW00053963","2011-11-19T15:35:00","FM-15","343","63","73",,"69.0","67","150.0","7"
"USW00053963","2011-11-19T15:55:00","FM-15","343","63","73",,"69.0","67","140.0","6"
"USW00053963","2011-11-19T16:15:00","FM-15","343","63","73",,"69.0","67","130.0","6"
"USW00053963","2011-11-19T16:35:00","FM-15","343","63","73",,"69.0","67","140.0","5"
"USW00053963","2011-11-19T16:55:00","FM-15","343","63","73",,"69.0","67","140.0","7"
